group,arm,run,update,rollout_policy_update,checkpoint_update,rollout_collision_rate,rollout_overtake_rate,policy_gradient_loss,value_loss_post_update,explained_variance_post_update,collision_explained_variance_post,ordinary_explained_variance_post,approx_kl_mean,approx_kl_max,clip_fraction_mean,clip_fraction_max,actor_optimizer_steps_planned,actor_optimizer_steps_completed,actor_early_stop_triggered,actor_grad_norm_mean,actor_grad_norm_max,critic_grad_norm_mean,critic_grad_norm_max,ego_collision_count,episode_count,overtake_count,follow_count,mean_episode_return,mean_collision_episode_return,mean_ordinary_episode_return,mean_relative_position_m,mean_collision_relative_position_m,mean_ordinary_relative_position_m,mean_ego_collision_time,mean_episode_min_obb_clearance_m,mean_episode_min_wall_clearance_m,mean_episode_risk_active_fraction,mean_episode_reward_progress,mean_episode_reward_relative,mean_episode_reward_collision,mean_episode_reward_risk,rollout_wall_seconds,actor_train_wall_seconds,critic_train_wall_seconds
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,21,20,21,0.31645569620253167,0.41139240506329117,0.0004971862473395205,0.0424614098510758,0.8984440110223451,0.8707834085589898,0.7787819338890531,0.40761520620559166,2.362548351287842,0.03737792861647904,0.08117187023162842,16,16,False,25.980837538838387,53.770381927490234,0.7950436241924763,1.9713729619979858,50,158,65,43,-0.18588169877723779,-0.6921559175869447,0.5384798758274197,3.2465663175232655,2.4180763334638304,4.431944294715995,3.3391999999999693,0.34551135027562596,0.43911007484647596,0.09451481251329262,0.33234309460036476,0.11511729935927541,-0.6329113924050633,-0.0004307003318146483,93.38340515299933,17.829435067993472,52.80746954099595
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,22,21,22,0.29333333333333333,0.5066666666666667,0.0007048632170699454,0.026166240001559527,0.9152982980974326,0.9108112571934524,0.8332211847918771,0.007724293931096325,0.017241770401597023,0.0509521476997179,0.15460936725139618,16,16,False,34.908062279224396,100.16810607910156,0.49117622412741185,0.9997462034225464,44,150,76,30,-0.09092873324810642,-0.5331935351307224,0.47195374187522304,4.541319539916784,3.5884558613837445,5.754055130777017,3.7465909090908713,0.3253960545623702,0.42654193960644043,0.08960054371620653,0.3538115697021865,0.14189021759587434,-0.5866666666666667,3.6146120499352144e-05,93.70915071199852,17.483505378004338,51.88430165900354
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,23,22,23,0.33774834437086093,0.46357615894039733,0.00030042472261682107,0.030379166888513373,0.9138207322924581,0.8996613565908348,0.8653384375442297,0.044843281663779634,0.6106725335121155,0.028432616769350716,0.0729687511920929,16,16,False,22.445047810673714,68.69205474853516,0.7168156541883945,1.7632763385772705,51,151,70,30,-0.1938171137230238,-0.7141707297469273,0.5135385830594701,4.054693246326628,3.381572236586772,4.969717118941745,4.193921568627403,0.29892743015916673,0.4255306231610035,0.08707319447571654,0.3493493606360886,0.13227349946421652,-0.6754966887417219,5.671491839295527e-05,93.62159053300275,17.477538574996288,51.9831109509978
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,24,23,24,0.28378378378378377,0.47297297297297297,0.003660937200311354,0.030255788585146055,0.9102930415482747,0.8985650915801704,0.8299961443101446,0.07180800187517888,0.4963761866092682,0.08269531013502274,0.2338281124830246,16,16,False,45.375746726989746,129.89459228515625,0.5033993743360042,1.2075444459915161,42,148,70,36,-0.06707231122803667,-0.5542895866993888,0.5219515591179265,4.5161144406747615,2.826748599208863,6.558482099760399,4.330238095238044,0.31677625998805403,0.47059668622933026,0.09029184828605497,0.3598216124789003,0.14025635729240732,-0.5675675675675675,0.00041728656822329405,94.27523254099651,17.27044473600108,51.57438464200095
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,25,24,25,0.21232876712328766,0.5068493150684932,0.0008069895586118037,0.03357727016639758,0.8902691830712112,0.882202338782558,0.7829618392898697,0.006910252061643404,0.013935425318777561,0.04223632700450253,0.11757811903953552,16,16,False,26.26824827492237,72.52066802978516,0.40848945192992686,1.158459186553955,31,146,74,41,0.08199525195083623,-0.3173289227268383,0.5936293507566067,4.538891460569021,3.7779702569247346,5.513821752738263,3.696774193548348,0.37942666591771895,0.45241279346469615,0.09110438161417055,0.3647978329203171,0.14160244906085845,-0.4246575342465753,0.0002525042162359696,91.01599958300358,17.29392081699916,51.536350445996504
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,26,25,26,0.29931972789115646,0.42857142857142855,0.0009112916762035184,0.0868243711333961,0.8999420280802554,0.8729114263874241,0.8950303826131834,0.10303197877597994,1.5113682746887207,0.029921874083811417,0.09328124672174454,16,16,False,22.702340483665466,79.13042449951172,0.9152539975941181,2.4802935123443604,44,147,63,40,-0.11949996101579408,-0.5834355586212454,0.4821665171287757,3.7503169875840703,2.884689911638646,4.8729271017007925,4.130909090909045,0.33032679095289447,0.4556662493996352,0.07517767018365067,0.35428412224352057,0.12488176347935404,-0.5986394557823129,-2.6390956355646795e-05,92.19609265000327,17.22538330200041,51.61756720899575
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,27,26,27,0.3248407643312102,0.3821656050955414,0.0025435065876084906,0.0329784262031122,0.920910307295297,0.9087277257279194,0.8436557336401358,0.006165050476847678,0.037508275359869,0.017163085352876806,0.049687497317790985,16,16,False,17.507407322525978,44.84752655029297,0.4899251122027636,1.251105546951294,51,157,60,46,-0.20190821482400817,-0.7338528892467419,0.5710738901965268,3.201050337660998,2.2403221323989904,4.597108510932353,3.550196078431336,0.32186340614739184,0.4614332651983909,0.09605564937946785,0.3348467512927686,0.11283882720449791,-0.6496815286624203,8.773534114567487e-05,92.97731240499706,17.687788511997496,52.68573074800224
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,28,27,28,0.27702702702702703,0.4797297297297297,-0.0007458517098433148,0.04158610530013149,0.9104734799096977,0.8966823326287104,0.8228443529141996,0.10336762221821118,0.8233024477958679,0.019687499487190507,0.04117187485098839,16,16,False,9.823710069060326,20.01017189025879,0.5865114443004131,1.4988330602645874,41,148,71,36,-0.036540672831779704,-0.5231898089740539,0.5848728394729704,4.929646470865919,3.680387130367274,6.524854551810342,4.444390243902387,0.3500555336109349,0.45225988060458155,0.06983763975434899,0.36695152484930926,0.15031534962813578,-0.5540540540540541,0.0002465067448293415,93.3987182100027,17.287871448999795,51.64229870700365
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,29,28,29,0.27972027972027974,0.46153846153846156,-0.00039241078890883685,0.02406431954141562,0.9511800614024509,0.9488325776429261,0.8978171559880402,0.004738718587323092,0.010514669120311737,0.021528320081415586,0.050078123807907104,16,16,False,14.9479009360075,47.11383819580078,0.6934153661131859,1.5700277090072632,40,143,66,37,-0.04596057642007483,-0.5508250562267403,0.5598767993479236,5.024220503850563,3.5860705377288684,6.7500004631965975,4.4889999999999475,0.41225033064330796,0.46466544454696823,0.06735390885886079,0.3634087183481097,0.14999908102084225,-0.5594405594405595,7.218365153258341e-05,91.44421723000414,17.083571267998195,51.20522926099511
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,30,29,30,0.2905405405405405,0.5202702702702703,0.0010340105323303206,0.0427822834736043,0.9137156116486405,0.9016659331047473,0.8898924510734723,0.0919149793899851,1.3129264116287231,0.033930663019418716,0.06656249612569809,16,16,False,18.171289056539536,37.10612487792969,0.9553266488015651,2.329969882965088,43,148,77,28,-0.07819671036313873,-0.4822232681288651,0.4520881467043772,4.372516477812837,3.9151628116337878,4.972793164672838,4.428139534883667,0.31595552294284124,0.4457215404024788,0.07806131237632563,0.3646393366939995,0.13787262726950203,-0.581081081081081,0.0003724067544406351,91.85661939800048,17.415665314998478,51.77101612400293
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,31,30,31,0.29333333333333333,0.5,5.2969623657195264e-05,0.056787068593597105,0.9187647046981093,0.9059096057365611,0.8688949882072899,0.04460479242792644,0.6289008855819702,0.03223632758999884,0.07421875,16,16,False,18.926378458738327,46.16485595703125,0.6670225635170937,1.8584113121032715,44,150,75,31,-0.09266969519521921,-0.5769425758465502,0.5406102256565213,4.435151502116085,3.2005855274972808,6.0495839304637515,3.8311363636363227,0.31459473747124556,0.46234465800777436,0.08111842041352127,0.35459412055922335,0.1390961950642811,-0.5866666666666667,0.0003066558479429596,94.08278538900049,17.476441236998653,51.82356145599624
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,32,31,32,0.20833333333333334,0.4861111111111111,0.0007847924215640401,0.07152097919987646,0.8932826659769038,0.8778977354260585,0.8893875042257873,0.0587463874000241,0.856954038143158,0.030800780790741555,0.06437499821186066,16,16,False,17.852880775928497,64.97246551513672,0.6971201103180646,1.671144723892212,30,144,70,44,0.09731222003407031,-0.27032122867664177,0.5441282576978588,4.621664220109899,4.278618156379766,5.038597128335754,3.74199999999996,0.34414233789335835,0.4259477573609438,0.08535638408122082,0.3699793354321859,0.14378388423333285,-0.4166666666666667,0.00021566703521821163,96.4781103580026,17.233440397001687,51.205231326996
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,33,32,33,0.2152777777777778,0.4930555555555556,0.0020418427306685416,0.02901916238227122,0.929783056146455,0.936329686589256,0.8569972063419565,0.04452631404856219,0.5609651803970337,0.0528662104261457,0.2943750023841858,16,16,False,32.5391771197319,165.57994079589844,0.48075306341052054,1.0939275026321411,31,144,71,42,0.08421776552194918,-0.2058509958344944,0.43676287547824205,4.638481158719419,4.760098868821176,4.4906688649034345,3.7448387096773805,0.40620907617372354,0.4699469483159717,0.0693953930465047,0.3706106344534142,0.14429559483107335,-0.4305555555555556,-0.00013290820698274778,93.230569956002,17.13617384799727,51.34330549299921
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,34,33,34,0.27702702702702703,0.4797297297297297,0.0003941057022438521,0.01645582225448922,0.9659528342810729,0.960117125755036,0.9360876506718353,0.10889122694381513,0.8739697933197021,0.022285155748249963,0.03734374791383743,16,16,False,17.72108420729637,45.36720275878906,0.3452062033116817,0.8868569135665894,41,148,71,36,-0.042836436576555816,-0.542567711474203,0.5952819606004398,4.826315268236898,3.2735498097208744,6.809077315265052,4.374390243902387,0.33789237941593253,0.4482379284918106,0.07877974066037906,0.3639974075596645,0.14674687159810434,-0.5540540540540541,0.0004733383197293854,93.32172281500243,17.32474716500292,51.80594408100296
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,35,34,35,0.18571428571428572,0.5285714285714286,0.0010092686947609786,0.022949478951870605,0.9334178935144526,0.933018592135756,0.9047386773201231,0.008533369805372781,0.020232584327459335,0.05739745910977945,0.18515624105930328,16,16,False,34.604341089725494,92.67866516113281,0.490876686014235,1.139277458190918,26,140,74,40,0.15720243193117142,-0.1427084217556017,0.4934661163678565,4.634156991241691,4.1865851192979155,5.135979999178651,4.108076923076878,0.37717317673747025,0.43738314517532095,0.059982909064960614,0.3838287580299079,0.14442134982852306,-0.37142857142857144,0.00038089550131195085,90.77231164000113,17.028919021002366,50.98975235300168
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,36,35,36,0.3057324840764331,0.4840764331210191,0.00025973340345442075,0.02794578664574843,0.9442342820084432,0.9365418657988601,0.9019002834831726,0.03881503366792458,0.5339158773422241,0.031293944535718765,0.10304687172174454,16,16,False,25.84988847374916,77.67296600341797,0.3638677027076483,0.8270776867866516,48,157,76,33,-0.12506773075982663,-0.5829559735619362,0.5062630282552033,4.622781302540317,3.6603629208965582,5.949752101473378,3.6554166666666297,0.2823419630047035,0.44527478506810136,0.1012885059880286,0.34402653508158926,0.14215040068841409,-0.6114649681528662,0.00022030162303637675,94.70809391600051,17.636329635999573,52.681054976004816
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,37,36,37,0.2896551724137931,0.4896551724137931,0.0008585450615465895,0.03269300311809089,0.9315235340503747,0.9198841270131086,0.9067780214435959,0.0064713161624968055,0.012393931858241558,0.03673339725355618,0.09296874701976776,16,16,False,28.52780021727085,70.76982879638672,0.6601162139326334,1.2622106075286865,42,145,71,32,-0.062338342274801305,-0.5164230925463882,0.4965351965209979,4.846781383162061,4.364400957581684,5.440480368491755,4.492142857142802,0.34244548043045364,0.44611363401424337,0.08284824399455754,0.3687360146018772,0.14794028269585885,-0.5793103448275863,0.00029570525504882765,95.45298064599774,17.152195359005418,51.37106323000626
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,38,37,38,0.2789115646258503,0.4557823129251701,0.0014222735618747429,0.035977968861265704,0.9324879496978121,0.9164045983356632,0.917611305394272,0.13362427065876545,0.7143057584762573,0.038793944484496024,0.09398437291383743,16,16,False,33.40813209116459,70.35414123535156,0.6273388538509608,1.4507755041122437,41,147,67,39,-0.05930380757597974,-0.5631676226161023,0.5941445775541792,4.520587609942759,3.462671516711258,5.8925725433523635,4.36560975609751,0.36600861025439496,0.44487458349570064,0.07090355395160064,0.3612582383088579,0.1367729152762645,-0.5578231292517006,0.0004881680905984808,95.5110682509985,17.274413737999566,51.521367399000155
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,39,38,39,0.29333333333333333,0.48,4.331312193239789e-05,0.05170932825062754,0.9025006001593793,0.9034464663588024,0.8238745920337112,0.05112345333414851,0.7090924382209778,0.021801757437060587,0.06031249836087227,16,16,False,11.504756942391396,21.315380096435547,0.5741853218525648,1.4301689863204956,44,150,72,34,-0.09401877575485908,-0.5338781175591352,0.4658022047233106,4.359480992742366,3.3922446169980667,5.59050910732602,4.02636363636359,0.31625542381925414,0.4614096461609112,0.08089020615306686,0.3550432925645073,0.13734516097571378,-0.5866666666666667,0.00025943737158652734,96.0461764549982,17.3865125240045,52.02927360699687
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,40,39,40,0.304635761589404,0.4768211920529801,0.00017652031522630285,0.045703576052975016,0.9233458038170995,0.9353431607465925,0.7694065501005469,0.08440915214800043,1.2644203901290894,0.029218749139545253,0.08445312082767487,16,16,False,18.493980050086975,46.249210357666016,0.6500802792608738,1.5584079027175903,46,151,72,33,-0.1147221564484532,-0.514086560090239,0.39961078763566515,4.294293353299702,3.4157121336490452,5.425799469516458,3.9019565217390886,0.31932002171231627,0.46158338850758057,0.08562344733881855,0.35791214420495177,0.13637710718243246,-0.609271523178808,0.0002601153429705445,95.04059506200429,17.455573204999382,52.056302944998606
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,41,40,41,0.2857142857142857,0.46258503401360546,0.0015598755655084062,0.03328282007737858,0.9426106468435022,0.9411653112148917,0.8788391706496163,0.007742002449522261,0.017802391201257706,0.054780272468633484,0.15578123927116394,16,16,False,20.748390778899193,66.3057861328125,0.5875299341976643,1.20699942111969,42,147,68,37,-0.07649462790759254,-0.5523404032628324,0.523803119463633,4.1878438203380535,3.5159502608162074,5.035463387734843,4.019999999999954,0.3698284091751376,0.440166833164849,0.08293508910499753,0.35959252118793267,0.13504908966317783,-0.5714285714285714,0.000292332669868497,95.38579089400446,17.290990996996698,51.58949195999594
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,42,41,42,0.25,0.527027027027027,0.0013294834316361914,0.03037009078395049,0.9346705912902484,0.9304421197542597,0.9130849762433892,0.042454951240797525,0.545543909072876,0.052431639487622306,0.13414062559604645,16,16,False,31.64611315727234,79.52718353271484,0.43368121311068536,1.258413314819336,37,148,78,33,0.037831005641862335,-0.3771880091115043,0.5677783629423151,5.965641359053532,4.990074716137481,7.211364918469413,3.9551351351350936,0.32917583144253953,0.4352537063191151,0.07914346318561462,0.36817785191093694,0.1694690433677857,-0.5,0.00018411036313967797,93.64927797999553,17.35448155499762,51.64484411500598
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,43,42,43,0.2158273381294964,0.4892086330935252,0.0007666788942697067,0.023959512729427222,0.9453169892147404,0.9501813676425288,0.8915049614851531,0.03735676105687162,0.47600120306015015,0.054716796112188604,0.126953125,16,16,False,22.490007132291794,63.923439025878906,0.30517357438802717,0.6647706031799316,30,139,68,41,0.08273498766491741,-0.24737030465591994,0.4695771271033988,4.104047848588384,2.7741835117250764,5.6624826183500705,4.71199999999994,0.3453132047561295,0.44319792021711013,0.08163857811484865,0.3796445033395927,0.13468818585661535,-0.4316546762589928,5.697472770221919e-05,93.69118745699961,16.95103077499516,50.663792024999566
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,44,43,44,0.2534246575342466,0.4863013698630137,0.0003087240802051028,0.020739202674368448,0.9563670444548584,0.9576788108910943,0.9186176646554176,0.05776925551923341,0.7037084698677063,0.023735351129289484,0.05523437261581421,16,16,False,17.39174860715866,44.57516860961914,0.4536741942167282,1.164656162261963,37,146,71,38,0.003237449283419024,-0.449589918797372,0.5834225146369325,4.619402319889572,4.246875346820021,5.096702504134933,4.267027027026977,0.3578616498692129,0.4510909808415338,0.06807840470952177,0.36644509945416054,0.14331644402741744,-0.5068493150684932,0.00032522087033410387,94.45850147699821,17.356623394000053,51.41588741599844
G8,clip 0.25 x 45U,ppo_privilege_gru_0722_long45_clip025,45,44,45,0.1773049645390071,0.5673758865248227,0.0022108654119077364,0.021831662622562847,0.9420408898430719,0.9354884543580615,0.9323761985423151,0.009942667204595634,0.021677331998944283,0.06656249902152922,0.1907031238079071,16,16,False,42.45718976855278,102.81428527832031,0.39254477620124817,0.8686792850494385,25,141,80,36,0.19007919133319945,-0.15717266120728512,0.6078665764209699,5.697567786219467,5.562228920423951,5.860397359129697,3.471599999999965,0.3799869120358555,0.4519508827451765,0.07269743085725254,0.38232325156170327,0.16199401333378685,-0.3546099290780142,0.00037185551572354523,95.32532166199962,17.031860065995716,51.061915826001496
